latitude,longitude,value,imputed_value
510000.0,6000.0,9.082024574279785,8.861224174499512
522000.0,6000.0,9.21162223815918,8.954608917236328
534000.0,6000.0,8.99827766418457,8.78359349568685
894000.0,6000.0,8.309407234191895,8.773180643717447
906000.0,6000.0,7.996752262115479,8.533952077229818
498000.0,18000.0,8.291751861572266,8.81140391031901
546000.0,18000.0,8.011863708496094,8.713323911031088
558000.0,18000.0,8.139260292053223,8.726577758789062
906000.0,18000.0,7.860764026641846,8.705740610758463
486000.0,30000.0,8.511941909790039,9.314643859863281
558000.0,30000.0,8.474336624145508,8.607060750325521
486000.0,42000.0,9.492903709411621,9.19926675160726
558000.0,42000.0,9.072347640991211,8.802453676859537
486000.0,54000.0,9.52216911315918,9.038586298624674
570000.0,54000.0,9.126864433288574,8.735695838928223
582000.0,54000.0,9.167705535888672,8.767197291056315
786000.0,54000.0,9.14379596710205,8.513796965281168
486000.0,66000.0,9.462113380432129,9.054554303487143
582000.0,66000.0,9.216580390930176,8.713836034138998
786000.0,66000.0,9.27491283416748,8.513796965281168
798000.0,66000.0,9.244146347045898,8.74880584081014
810000.0,66000.0,9.478525161743164,8.942605972290039
858000.0,66000.0,9.158181190490723,8.891453425089518
870000.0,66000.0,9.016919136047363,8.891453425089518
594000.0,78000.0,9.629060745239258,8.718243916829428
798000.0,78000.0,9.346918106079102,8.65703280766805
810000.0,78000.0,9.162029266357422,8.942605972290039
822000.0,78000.0,8.87376594543457,8.891453425089518
834000.0,78000.0,8.608192443847656,8.891453425089518
846000.0,78000.0,9.018061637878418,8.891453425089518
882000.0,78000.0,9.003185272216797,8.935377756754557
6000.0,90000.0,11.900823593139648,10.842195192972818
18000.0,90000.0,11.773297309875488,10.842195192972818
474000.0,90000.0,9.271114349365234,8.977055867513021
486000.0,90000.0,8.668601989746094,8.977055867513021
594000.0,90000.0,8.974430084228516,8.86772886912028
738000.0,90000.0,9.279377937316895,8.74650796254476
750000.0,90000.0,9.248614311218262,8.958483695983887
834000.0,90000.0,8.680383682250977,8.891453425089518
846000.0,90000.0,9.003284454345703,8.957192103068033
858000.0,90000.0,8.9120454788208,8.957192103068033
894000.0,90000.0,8.747065544128418,8.794994990030924
918000.0,90000.0,8.584779739379883,8.231759707132975
474000.0,102000.0,9.203536987304688,8.985624631245932
594000.0,102000.0,9.32335090637207,9.09494686126709
738000.0,102000.0,9.252703666687012,8.74650796254476
750000.0,102000.0,9.313019752502441,8.958483695983887
870000.0,102000.0,8.518178939819336,8.826275507609049
918000.0,102000.0,8.146500587463379,8.282927831013998
930000.0,102000.0,8.348965644836426,8.27186139424642
942000.0,102000.0,8.721983909606934,8.380492528279623
474000.0,114000.0,9.143528938293457,8.997739791870117
606000.0,114000.0,9.391433715820312,9.00495179494222
654000.0,114000.0,9.075817108154297,8.890494664510092
666000.0,114000.0,9.258221626281738,9.029799143473307
750000.0,114000.0,9.3242769241333,8.958483695983887
762000.0,114000.0,9.218240737915039,8.82757822672526
834000.0,114000.0,8.633484840393066,8.221118291219076
846000.0,114000.0,8.23406982421875,8.27702267964681
858000.0,114000.0,8.408150672912598,8.258790334065756
882000.0,114000.0,8.942867279052734,8.662333806355795
942000.0,114000.0,8.838134765625,8.380492528279623
474000.0,126000.0,9.021245002746582,9.074146270751953
606000.0,126000.0,9.31139087677002,8.722143173217773
642000.0,126000.0,8.860730171203613,8.890494664510092
678000.0,126000.0,9.462370872497559,9.047297159830729
714000.0,126000.0,9.448892593383789,8.563107172648111
726000.0,126000.0,9.406667709350586,8.563107172648111
750000.0,126000.0,9.333117485046387,8.958483695983887
762000.0,126000.0,9.309539794921875,8.82757822672526
798000.0,126000.0,7.303356647491455,8.765625476837158
810000.0,126000.0,8.932186126708984,8.634882926940918
834000.0,126000.0,8.505358695983887,8.221118291219076
870000.0,126000.0,8.664192199707031,8.359787940979004
954000.0,126000.0,8.645981788635254,8.198712507883707
18000.0,138000.0,10.760677337646484,10.842195192972818
30000.0,138000.0,10.704591751098633,10.842195192972818
42000.0,138000.0,10.991281509399414,10.792195638020834
462000.0,138000.0,9.991991996765137,8.993308067321777
474000.0,138000.0,9.251847267150879,8.993308067321777
594000.0,138000.0,8.48999309539795,8.297754764556885
606000.0,138000.0,9.612189292907715,8.6396164894104
642000.0,138000.0,9.02898120880127,8.784954706827799
690000.0,138000.0,9.641439437866211,8.928938547770182
702000.0,138000.0,9.459063529968262,8.860717137654623
714000.0,138000.0,9.1600923538208,8.563107172648111
774000.0,138000.0,9.259353637695312,8.9333864847819
786000.0,138000.0,8.349547386169434,8.434620380401611
870000.0,138000.0,8.350168228149414,8.233956654866537
882000.0,138000.0,8.951319694519043,8.425827980041504
894000.0,138000.0,8.409640312194824,8.248580773671469
906000.0,138000.0,8.189826011657715,8.115710417429606
918000.0,138000.0,8.395606994628906,8.284395217895508
954000.0,138000.0,8.253235816955566,8.061605294545492
18000.0,150000.0,11.176063537597656,10.842195192972818
42000.0,150000.0,10.852940559387207,10.792195638020834
474000.0,150000.0,9.913569450378418,9.138210614522299
570000.0,150000.0,9.011541366577148,8.4571164449056
582000.0,150000.0,8.949562072753906,8.268585999806723
654000.0,150000.0,8.972448348999023,8.796266237894693
714000.0,150000.0,8.530936241149902,8.612099965413412
870000.0,150000.0,8.388059616088867,7.8551459312438965
930000.0,150000.0,8.380495071411133,8.212351163228353
954000.0,150000.0,7.8519287109375,8.117600917816162
966000.0,150000.0,8.341069221496582,8.061605294545492
18000.0,162000.0,11.04290771484375,10.842195192972818
42000.0,162000.0,10.869589805603027,10.792195638020834
486000.0,162000.0,9.6845121383667,9.549359639485678
546000.0,162000.0,9.405987739562988,9.295947392781576
558000.0,162000.0,9.71688175201416,8.989440282185873
606000.0,162000.0,8.617671012878418,8.689887364705404
618000.0,162000.0,8.82499885559082,8.689887364705404
630000.0,162000.0,9.069466590881348,8.958947817484537
642000.0,162000.0,9.435528755187988,8.547036170959473
654000.0,162000.0,9.556845664978027,8.788689295450846
702000.0,162000.0,8.78614330291748,8.745549837748209
942000.0,162000.0,8.610041618347168,8.061605294545492
954000.0,162000.0,8.003095626831055,8.061605294545492
18000.0,174000.0,10.927844047546387,10.640169779459635
54000.0,174000.0,10.884533882141113,10.652779897054037
66000.0,174000.0,11.218008995056152,10.652779897054037
210000.0,174000.0,10.584776878356934,10.09414037068685
222000.0,174000.0,10.302938461303711,10.025364875793457
234000.0,174000.0,10.091428756713867,9.792982737223307
498000.0,174000.0,9.851978302001953,9.613253593444824
510000.0,174000.0,9.815943717956543,9.629259745279947
522000.0,174000.0,9.75730037689209,9.586015701293945
534000.0,174000.0,9.75710391998291,9.577524503072103
606000.0,174000.0,9.4466552734375,8.958947817484537
870000.0,174000.0,8.798039436340332,8.422038873036703
882000.0,174000.0,8.38740348815918,8.422038873036703
894000.0,174000.0,8.377968788146973,8.644107818603516
18000.0,186000.0,11.1165771484375,10.677247365315756
30000.0,186000.0,11.314895629882812,10.677247365315756
78000.0,186000.0,11.084896087646484,10.646138827006022
198000.0,186000.0,10.556527137756348,10.09414037068685
246000.0,186000.0,10.257238388061523,9.792982737223307
618000.0,186000.0,9.632529258728027,8.958947817484537
894000.0,186000.0,8.977387428283691,8.313078244527182
42000.0,198000.0,10.800411224365234,10.607599258422852
78000.0,198000.0,10.889904975891113,10.467278162638346
198000.0,198000.0,10.440118789672852,10.08760897318522
246000.0,198000.0,10.12614917755127,9.77108383178711
546000.0,198000.0,9.35001277923584,9.057878494262695
558000.0,198000.0,9.02707290649414,8.657666206359863
570000.0,198000.0,9.202869415283203,8.411549886067709
618000.0,198000.0,8.975884437561035,8.863811175028482
906000.0,198000.0,8.934418678283691,8.1984011332194
918000.0,198000.0,8.929596900939941,8.391555150349935
930000.0,198000.0,8.608684539794922,7.985121568044026
54000.0,210000.0,10.675894737243652,10.45763874053955
90000.0,210000.0,10.074766159057617,9.726359049479166
102000.0,210000.0,10.866556167602539,10.06956418355306
138000.0,210000.0,10.861586570739746,10.24661382039388
150000.0,210000.0,10.5895357131958,10.270572662353516
198000.0,210000.0,10.198336601257324,9.871432304382324
246000.0,210000.0,9.817642211914062,9.57876205444336
318000.0,210000.0,10.460768699645996,10.087337176005045
330000.0,210000.0,10.338027954101562,10.087337176005045
534000.0,210000.0,9.235860824584961,9.126346588134766
546000.0,210000.0,9.382259368896484,9.126346588134766
582000.0,210000.0,8.605216979980469,8.385030428568522
594000.0,210000.0,9.291669845581055,8.71149476369222
618000.0,210000.0,8.669612884521484,8.764533360799154
630000.0,210000.0,9.178750038146973,8.957813580830893
942000.0,210000.0,8.462029457092285,7.996007124582927
954000.0,210000.0,8.455448150634766,7.996007124582927
54000.0,222000.0,10.546980857849121,10.247060775756836
114000.0,222000.0,10.004911422729492,10.051055590311686
126000.0,222000.0,10.106630325317383,10.249018351236979
258000.0,222000.0,9.887434005737305,9.476739883422852
330000.0,222000.0,10.146486282348633,10.087337176005045
342000.0,222000.0,10.306384086608887,10.091044425964355
378000.0,222000.0,10.448752403259277,10.142336209615072
462000.0,222000.0,9.947102546691895,9.23415501912435
474000.0,222000.0,9.261313438415527,9.23415501912435
486000.0,222000.0,9.72287654876709,9.23415501912435
618000.0,222000.0,8.90926742553711,8.87294832865397
642000.0,222000.0,9.339961051940918,9.090342203776041
966000.0,222000.0,7.435909271240234,7.70167605082194
978000.0,222000.0,7.921706676483154,7.70167605082194
54000.0,234000.0,10.683669090270996,10.430749575297037
126000.0,234000.0,9.980491638183594,10.123847643534342
198000.0,234000.0,10.189866065979004,10.33955160776774
258000.0,234000.0,9.585238456726074,9.243772188822428
318000.0,234000.0,10.045675277709961,10.087337176005045
330000.0,234000.0,10.218534469604492,10.087337176005045
342000.0,234000.0,9.858985900878906,9.821311632792154
366000.0,234000.0,10.42404842376709,10.142336209615072
378000.0,234000.0,10.18032455444336,10.142336209615072
390000.0,234000.0,10.073705673217773,10.142336209615072
462000.0,234000.0,10.219889640808105,9.149837176005045
498000.0,234000.0,9.959722518920898,9.149837176005045
534000.0,234000.0,8.853797912597656,9.064844449361166
978000.0,234000.0,7.480020046234131,7.421381155649821
54000.0,246000.0,10.833202362060547,10.430749575297037
138000.0,246000.0,10.784071922302246,10.219956398010254
150000.0,246000.0,10.847339630126953,10.154966036478678
186000.0,246000.0,10.585803985595703,10.283333778381348
270000.0,246000.0,10.009055137634277,9.247414271036783
390000.0,246000.0,10.004739761352539,10.142336209615072
474000.0,246000.0,9.968348503112793,9.173467318216959
486000.0,246000.0,8.862812042236328,9.173467318216959
498000.0,246000.0,9.967843055725098,9.173467318216959
510000.0,246000.0,10.27938175201416,8.966354688008627
534000.0,246000.0,9.134342193603516,9.030550956726074
966000.0,246000.0,7.734415531158447,7.344203948974609
42000.0,258000.0,10.661263465881348,10.06201203664144
150000.0,258000.0,10.174680709838867,9.522856076558432
186000.0,258000.0,10.64594841003418,10.52783457438151
282000.0,258000.0,9.866326332092285,9.144721031188965
294000.0,258000.0,10.309666633605957,9.14312775929769
306000.0,258000.0,9.86715030670166,9.2216796875
318000.0,258000.0,9.825319290161133,9.485374768575033
378000.0,258000.0,10.38194465637207,10.067110697428385
546000.0,258000.0,9.202716827392578,8.866082191467285
966000.0,258000.0,7.627480506896973,7.526845614115397
42000.0,270000.0,10.994719505310059,10.504499435424805
150000.0,270000.0,9.312195777893066,9.391964594523111
186000.0,270000.0,11.310733795166016,10.49759578704834
378000.0,270000.0,9.574419975280762,8.78016185760498
546000.0,270000.0,9.0708646774292,8.848571141560873
966000.0,270000.0,8.078049659729004,7.490208148956299
30000.0,282000.0,11.231014251708984,10.561705907185873
42000.0,282000.0,10.93317699432373,10.561705907185873
150000.0,282000.0,9.031333923339844,9.103175481160482
174000.0,282000.0,10.601103782653809,10.44476572672526
378000.0,282000.0,10.023757934570312,9.302724520365397
546000.0,282000.0,8.956733703613281,8.622805913289389
966000.0,282000.0,7.859417915344238,7.427829583485921
54000.0,294000.0,11.065836906433105,10.632562001546225
66000.0,294000.0,11.105429649353027,10.615177472432455
378000.0,294000.0,10.05858039855957,9.472982406616211
510000.0,294000.0,9.310648918151855,8.072076479593912
522000.0,294000.0,9.335672378540039,8.772489547729492
534000.0,294000.0,9.738121032714844,9.079842885335287
882000.0,294000.0,8.406278610229492,8.4986359278361
906000.0,294000.0,7.745611190795898,7.006386915842692
966000.0,294000.0,8.060131072998047,7.40679391225179
78000.0,306000.0,10.951732635498047,10.537037213643393
390000.0,306000.0,10.65096378326416,10.035714785257975
486000.0,306000.0,9.511775970458984,8.766807874043783
498000.0,306000.0,9.463155746459961,8.55187702178955
870000.0,306000.0,8.836753845214844,8.7426544825236
918000.0,306000.0,7.324874877929688,6.789445877075195
966000.0,306000.0,7.939837455749512,7.4150363604227705
90000.0,318000.0,10.225308418273926,10.218379338582357
390000.0,318000.0,10.59953784942627,10.15303866068522
462000.0,318000.0,10.006720542907715,9.794390360514322
474000.0,318000.0,9.683414459228516,9.297809918721518
870000.0,318000.0,8.738130569458008,8.627333641052246
918000.0,318000.0,7.764118194580078,7.0898440678914385
978000.0,318000.0,7.888026714324951,7.881298542022705
990000.0,318000.0,7.853960514068604,7.933088620503743
1002000.0,318000.0,7.513593196868896,8.077068646748861
1014000.0,318000.0,8.226239204406738,8.067020734151205
1026000.0,318000.0,8.213888168334961,8.063216209411621
90000.0,330000.0,10.390324592590332,10.276246706644693
402000.0,330000.0,10.209809303283691,10.148409525553385
414000.0,330000.0,10.062338829040527,10.069146474202475
426000.0,330000.0,9.823982238769531,9.836932500203451
438000.0,330000.0,9.898670196533203,9.770058314005533
450000.0,330000.0,9.924849510192871,9.856772422790527
870000.0,330000.0,8.870684623718262,8.186679045359293
930000.0,330000.0,7.820345878601074,7.561799049377441
1026000.0,330000.0,7.997652053833008,8.013973553975424
90000.0,342000.0,10.61170482635498,10.212552070617676
870000.0,342000.0,8.743416786193848,8.01393461227417
954000.0,342000.0,7.979116916656494,7.628305117289226
966000.0,342000.0,7.863232135772705,7.775985240936279
978000.0,342000.0,8.161559104919434,8.118141492207846
1038000.0,342000.0,8.132622718811035,8.06430466969808
1050000.0,342000.0,8.215909004211426,8.086503028869629
78000.0,354000.0,10.9896240234375,9.891374270121256
870000.0,354000.0,8.607823371887207,7.95541524887085
990000.0,354000.0,8.303850173950195,8.149694442749023
1002000.0,354000.0,8.157179832458496,8.149694442749023
1050000.0,354000.0,8.250723838806152,8.173447291056315
66000.0,366000.0,10.845863342285156,10.223440488179525
78000.0,366000.0,11.172734260559082,10.223440488179525
690000.0,366000.0,9.303810119628906,9.081729888916016
702000.0,366000.0,8.982893943786621,9.083194732666016
714000.0,366000.0,8.86649227142334,8.835831960042318
738000.0,366000.0,8.743351936340332,8.32273801167806
870000.0,366000.0,8.662410736083984,7.964055061340332
1014000.0,366000.0,8.308759689331055,8.175569852193197
1026000.0,366000.0,8.223379135131836,8.175569852193197
1050000.0,366000.0,8.263080596923828,8.173447291056315
78000.0,378000.0,10.53243350982666,10.163064002990723
678000.0,378000.0,9.046504974365234,8.661219120025635
750000.0,378000.0,8.576183319091797,8.229845841725668
762000.0,378000.0,8.5410737991333,8.221089204152426
870000.0,378000.0,8.274389266967773,7.934258937835693
1038000.0,378000.0,8.279243469238281,8.173447291056315
1050000.0,378000.0,8.278594017028809,8.173447291056315
78000.0,390000.0,10.526738166809082,10.442683855692545
666000.0,390000.0,8.233682632446289,8.277931372324625
774000.0,390000.0,8.067575454711914,8.017477830251059
786000.0,390000.0,8.023009300231934,7.936883767445882
870000.0,390000.0,8.429549217224121,7.9271016120910645
1134000.0,390000.0,7.409056663513184,7.679927984873454
1146000.0,390000.0,7.531191349029541,7.679927984873454
78000.0,402000.0,10.691036224365234,10.686137199401855
654000.0,402000.0,8.57763957977295,8.631491661071777
798000.0,402000.0,8.46077823638916,8.143731435139975
810000.0,402000.0,8.612761497497559,8.134047190348307
822000.0,402000.0,8.287161827087402,8.056934674580893
870000.0,402000.0,8.701818466186523,7.958323001861572
1134000.0,402000.0,8.0029935836792,7.679927984873454
1146000.0,402000.0,8.013275146484375,7.679927984873454
90000.0,414000.0,10.851061820983887,10.634296417236328
642000.0,414000.0,8.993122100830078,8.618218104044596
834000.0,414000.0,8.26754093170166,7.9822203318278
846000.0,414000.0,8.206905364990234,8.017136255900065
858000.0,414000.0,8.505244255065918,7.958323001861572
1146000.0,414000.0,7.99858283996582,7.679927984873454
1158000.0,414000.0,7.854012489318848,7.679927984873454
90000.0,426000.0,10.747940063476562,10.523175875345865
594000.0,426000.0,9.188672065734863,9.04930559794108
606000.0,426000.0,8.988237380981445,8.747430801391602
618000.0,426000.0,8.852425575256348,8.444109916687012
630000.0,426000.0,9.076580047607422,8.447693824768066
1074000.0,426000.0,7.830873966217041,7.925772666931152
1146000.0,426000.0,7.967672824859619,7.679927984873454
1170000.0,426000.0,7.616276264190674,7.67180601755778
1182000.0,426000.0,7.328472137451172,7.507578214009603
1194000.0,426000.0,7.430697917938232,7.605890432993571
78000.0,438000.0,10.928885459899902,10.888434410095215
558000.0,438000.0,9.414803504943848,9.192402521769205
570000.0,438000.0,9.349432945251465,9.30308469136556
582000.0,438000.0,9.312938690185547,9.08223025004069
1110000.0,438000.0,7.986855506896973,7.679927984873454
1122000.0,438000.0,7.682909965515137,7.572482426961263
1134000.0,438000.0,7.684039115905762,7.572482426961263
1194000.0,438000.0,7.552759647369385,7.49844487508138
78000.0,450000.0,10.801780700683594,10.987373352050781
534000.0,450000.0,9.419694900512695,9.177953084309896
546000.0,450000.0,9.402715682983398,9.240872065226236
1122000.0,450000.0,8.141003608703613,7.679213523864746
1134000.0,450000.0,7.815346717834473,7.679213523864746
1146000.0,450000.0,7.758993625640869,7.679213523864746
1206000.0,450000.0,7.586410522460938,7.586894830067952
78000.0,462000.0,10.764484405517578,10.92334779103597
90000.0,462000.0,11.278053283691406,11.040774663289389
522000.0,462000.0,9.659249305725098,9.237755139668783
1158000.0,462000.0,7.712038993835449,7.579113006591797
1170000.0,462000.0,7.909043788909912,7.620653947194417
1182000.0,462000.0,7.723042011260986,7.586894830067952
1194000.0,462000.0,7.581506729125977,7.586894830067952
1206000.0,462000.0,7.442368984222412,7.586894830067952
1218000.0,462000.0,7.322354793548584,7.514278729756673
522000.0,474000.0,9.123842239379883,9.044573465983072
1170000.0,474000.0,7.996501922607422,7.620653947194417
90000.0,486000.0,11.042787551879883,10.81371815999349
102000.0,486000.0,10.868069648742676,10.81371815999349
522000.0,486000.0,9.148587226867676,8.485270182291666
102000.0,498000.0,10.709664344787598,10.491991678873697
498000.0,498000.0,8.895014762878418,8.762845675150553
510000.0,498000.0,9.03663158416748,8.845539410909018
102000.0,510000.0,10.557718276977539,10.38478978474935
486000.0,510000.0,9.52779769897461,9.145796775817871
102000.0,522000.0,10.66635513305664,10.331233024597168
450000.0,522000.0,9.569709777832031,9.66561476389567
462000.0,522000.0,9.535137176513672,9.491498311360678
474000.0,522000.0,9.142780303955078,9.057365417480469
102000.0,534000.0,10.6015043258667,10.435490290323893
426000.0,534000.0,9.673843383789062,9.88629182179769
438000.0,534000.0,9.59766960144043,9.730703353881836
102000.0,546000.0,10.588485717773438,10.423779169718424
390000.0,546000.0,9.87051773071289,9.710362752278646
402000.0,546000.0,9.678138732910156,9.820182164510092
414000.0,546000.0,9.657299995422363,9.901529312133789
90000.0,558000.0,10.880448341369629,10.28022289276123
102000.0,558000.0,10.682677268981934,10.447175661722818
354000.0,558000.0,9.681754112243652,9.904074350992838
366000.0,558000.0,9.950743675231934,9.68614387512207
378000.0,558000.0,9.917415618896484,9.552916526794434
102000.0,570000.0,10.855683326721191,10.355050722757975
342000.0,570000.0,10.02132511138916,10.021613438924154
114000.0,582000.0,10.785707473754883,10.41891066233317
342000.0,582000.0,9.948097229003906,9.866286595662435
114000.0,594000.0,10.919788360595703,10.636747678120932
342000.0,594000.0,10.030698776245117,9.867261250813803
114000.0,606000.0,10.729110717773438,10.662760416666666
186000.0,606000.0,10.732928276062012,10.817678451538086
198000.0,606000.0,10.729208946228027,10.724968274434408
342000.0,606000.0,10.036276817321777,9.908848762512207
126000.0,618000.0,10.872425079345703,10.592094739278158
174000.0,618000.0,11.010327339172363,10.958202997843424
210000.0,618000.0,10.626133918762207,10.543551127115885
342000.0,618000.0,9.989442825317383,9.868073463439941
138000.0,630000.0,10.37252426147461,10.273634910583496
174000.0,630000.0,10.998542785644531,10.832642555236816
222000.0,630000.0,10.555869102478027,10.422749519348145
234000.0,630000.0,10.556396484375,10.389219601949057
342000.0,630000.0,10.089599609375,10.014711697896322
150000.0,642000.0,10.722005844116211,10.416282653808594
162000.0,642000.0,11.007440567016602,10.634833017985025
174000.0,642000.0,11.13426685333252,10.832642555236816
246000.0,642000.0,10.540657043457031,10.3141082127889
258000.0,642000.0,10.353409767150879,10.3141082127889
330000.0,642000.0,10.19332504272461,10.161556561787924
270000.0,654000.0,10.354817390441895,10.131613731384277
282000.0,654000.0,10.316323280334473,10.170989990234375
294000.0,654000.0,10.338985443115234,10.195329030354818
306000.0,654000.0,10.270546913146973,10.20117155710856
318000.0,654000.0,10.142306327819824,10.16027577718099
774000.0,54000.0,,8.9333864847819
858000.0,54000.0,,8.891453425089518
870000.0,54000.0,,8.891453425089518
882000.0,54000.0,,8.935377756754557
822000.0,66000.0,,8.891453425089518
834000.0,66000.0,,8.891453425089518
882000.0,66000.0,,8.935377756754557
942000.0,66000.0,,8.380492528279623
6000.0,78000.0,,10.842195192972818
726000.0,78000.0,,8.563107172648111
942000.0,78000.0,,8.380492528279623
606000.0,90000.0,,8.938541730244955
906000.0,90000.0,,8.599690755208334
606000.0,102000.0,,9.09494686126709
462000.0,114000.0,,9.21960735321045
798000.0,114000.0,,8.765625476837158
462000.0,126000.0,,9.074146270751953
738000.0,126000.0,,8.74650796254476
822000.0,126000.0,,8.478071848551432
642000.0,150000.0,,8.560472170511881
222000.0,162000.0,,10.025364875793457
234000.0,162000.0,,9.792982737223307
570000.0,162000.0,,8.737346967061361
666000.0,162000.0,,8.748133659362793
714000.0,162000.0,,8.521109739939371
930000.0,162000.0,,8.212351163228353
1026000.0,162000.0,,8.061605294545492
6000.0,174000.0,,10.640169779459635
198000.0,174000.0,,10.09414037068685
1026000.0,174000.0,,8.002244154612223
906000.0,186000.0,,8.316009203592936
1026000.0,186000.0,,7.865566730499268
1038000.0,186000.0,,7.865566730499268
90000.0,198000.0,,10.121800104777018
594000.0,198000.0,,8.71149476369222
606000.0,198000.0,,8.682052612304688
258000.0,210000.0,,9.57876205444336
462000.0,210000.0,,9.364538510640463
390000.0,222000.0,,10.142336209615072
534000.0,222000.0,,9.07268492380778
186000.0,234000.0,,10.33955160776774
354000.0,234000.0,,10.054394721984863
402000.0,234000.0,,10.142336209615072
42000.0,246000.0,,10.430749575297037
1014000.0,258000.0,,7.720569451649983
1026000.0,258000.0,,7.859437942504883
390000.0,270000.0,,8.94744078318278
390000.0,282000.0,,9.302724520365397
690000.0,342000.0,,9.039334615071615
978000.0,354000.0,,8.145703633626303
1002000.0,366000.0,,8.162766138712565
1062000.0,378000.0,,8.173447291056315
1074000.0,414000.0,,8.07245397567749
1170000.0,414000.0,,7.67180601755778
642000.0,426000.0,,8.618218104044596
1134000.0,426000.0,,7.679927984873454
426000.0,546000.0,,9.88629182179769
138000.0,642000.0,,10.388813336690268
